name,room_numbers,address,price,usable_area,gross_floor_area,url
KAM FUNG BUILDING,High Floor・FLAT B・3 Rooms,Yuen Long Town Centre,"13,000",390ft²,512ft²,https://hk.centanet.com/findproperty/en/detail/KAM-FUNG-BUILDING_CPD059?theme=rent
YEE FUNG BUILDING,High Floor・FLAT G・1 Room,Happy Valley,"13,000",290ft²,360ft²,https://hk.centanet.com/findproperty/en/detail/YEE-FUNG-BUILDING_TAG902?theme=rent
YICK FAI BUILDING,High Floor・FLAT E・1 Room,Yuen Long Town Centre,"9,500",301ft²,385ft²,https://hk.centanet.com/findproperty/en/detail/YICK-FAI-BUILDING_COL560?theme=rent
Emerald Bay・Phase 2・Tower 5A,Middle Floor・FLAT M・Studio,So Kwun Wat,"8,300",223ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Emerald-Bay-Phase-2-Tower-5A_GBA305?theme=rent
Mount Regency・Phase 1・Tower 1A,2 Rooms,Tuen Mun San Hui,"13,500",447ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Mount-Regency-Phase-1-Tower-1A_CZD997?theme=rent
TONNOCHY TOWERS・TOWER A,3 Rooms,Wan Chai,"18,000",419ft²,501ft²,https://hk.centanet.com/findproperty/en/detail/TONNOCHY-TOWERS-TOWER-A_TCK460?theme=rent
PARISIAN,FLAT E・3 Rooms・(1 Suite),Stanley,"54,000","1,353ft²","1,640ft²",https://hk.centanet.com/findproperty/en/detail/PARISIAN_TED097?theme=rent
THE HENLEY・Phase 1・CONDOMINIUM A,Middle Floor・FLAT H・Studio,Kai Tak New Area,"16,000",216ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-HENLEY-Phase-1-CONDOMINIUM-A_UGH695?theme=rent
CHESTERFIELD MANSION,Low Floor・FLAT B・3 Rooms・(1 Suite),Causeway Bay,"53,000","1,330ft²","1,600ft²",https://hk.centanet.com/findproperty/en/detail/CHESTERFIELD-MANSION_TCF565?theme=rent
Yoho Town・Phase 2 Yoho Midtown・Block M6,High Floor・FLAT C・4 Rooms,Yuen Long Station,"33,000",958ft²,"1,233ft²",https://hk.centanet.com/findproperty/en/detail/Yoho-Town-Phase-2-Yoho-Midtown-Block-M6_CQS098?theme=rent
KIN FAI BUILDING,Middle Floor・FLAT G・2 Rooms,Yuen Long Town Centre,"9,500",344ft²,461ft²,https://hk.centanet.com/findproperty/en/detail/KIN-FAI-BUILDING_COO223?theme=rent
Felicity Building,Middle Floor・FLAT C,Central,"25,000",308ft²,393ft²,https://hk.centanet.com/findproperty/en/detail/Felicity-Building_LEO299?theme=rent
Des Voeux Building,Low Floor・FLAT C・Studio,Sheung Wan,"17,000",212ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Des-Voeux-Building_LDR353?theme=rent
HOP YICK CENTRE,2 Rooms,Yuen Long Town Centre,"11,000",346ft²,420ft²,https://hk.centanet.com/findproperty/en/detail/HOP-YICK-CENTRE_COV223?theme=rent
TAIKOO SHING・HORIZON GARDENS・(T-58)  CHOI TIEN MANSION,2 Rooms・(1 Suite),Taikoo Shing,"28,000",717ft²,823ft²,https://hk.centanet.com/findproperty/en/detail/TAIKOO-SHING-HORIZON-GARDENS-(T-58)--CHOI-TIEN-MANSION_DAB336?theme=rent
GRAND YOHO・Phase 2・TOWER 5,High Floor・FLAT G・2 Rooms,Yuen Long Station,"18,500",539ft²,N/A,https://hk.centanet.com/findproperty/en/detail/GRAND-YOHO-Phase-2-TOWER-5_CVX807?theme=rent
10 LASALLE,Low Floor・FLAT D・1 Room,Kowloon Tong,"20,500",320ft²,N/A,https://hk.centanet.com/findproperty/en/detail/10-LASALLE_MVC554?theme=rent
Park Yoho・PHASE 2C PARK YOHO MILANO・TOWER 32A,High Floor・FLAT F・Studio,Kam Tin,"9,500",254ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Park-Yoho-PHASE-2C-PARK-YOHO-MILANO-TOWER-32A_GAA777?theme=rent
THE PARCVILLE・TOWER 1,Low Floor・FLAT H・2 Rooms,Yuen Long Station,"12,800",460ft²,606ft²,https://hk.centanet.com/findproperty/en/detail/THE-PARCVILLE-TOWER-1_CPG125?theme=rent
HONG KONG GARDEN・Phase 1・ADMIRALTY HEIGHTS (BLOCK 5),High Floor・FLAT G・2 Rooms,Tsing Lung Tau,"12,000",365ft²,537ft²,https://hk.centanet.com/findproperty/en/detail/HONG-KONG-GARDEN-Phase-1-ADMIRALTY-HEIGHTS-(BLOCK-5)_CCT979?theme=rent
YOHO TOWN・Phase 1・BLOCK 8,High Floor・FLAT D・2 Rooms,Yuen Long Station,"14,500",422ft²,544ft²,https://hk.centanet.com/findproperty/en/detail/YOHO-TOWN-Phase-1-BLOCK-8_CPI301?theme=rent
Villa By The Park・Block 1,High Floor・FLAT B・2 Rooms,Yuen Long Town Centre,"12,500",431ft²,564ft²,https://hk.centanet.com/findproperty/en/detail/Villa-By-The-Park-Block-1_CPB560?theme=rent
THE BLOOMSWAY・THE LAGUNA TOWER 6,Middle Floor・FLAT C・Studio,So Kwun Wat,"10,500",311ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-BLOOMSWAY-THE-LAGUNA-TOWER-6_CDV188?theme=rent
NO. 8 ROYAL GREEN,High Floor・FLAT C・3 Rooms,Fanling,"16,000",596ft²,806ft²,https://hk.centanet.com/findproperty/en/detail/NO--8-ROYAL-GREEN_EPW179?theme=rent
Park Yoho,Low Floor・FLAT B・3 Rooms,Kam Tin,"18,000",658ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Park-Yoho_GAB018?theme=rent
Wai Fat Building,Middle Floor・FLAT F・2 Rooms,Yuen Long Town Centre,"10,500",353ft²,420ft²,https://hk.centanet.com/findproperty/en/detail/Wai-Fat-Building_CQH974?theme=rent
CLASSICAL GARDENS,Low Floor・FLAT F・2 Rooms,Tai Po Market,"15,800",460ft²,580ft²,https://hk.centanet.com/findproperty/en/detail/CLASSICAL-GARDENS_AML553?theme=rent
SMITHFIELD TERRACE・BLOCK C,High Floor・FLAT 3・Studio,Kennedy Town,"14,000",236ft²,289ft²,https://hk.centanet.com/findproperty/en/detail/SMITHFIELD-TERRACE-BLOCK-C_LDD023?theme=rent
UNITED BUILDING・LUNG TO COURT,2 Rooms,Hung Hom,"15,500",401ft²,N/A,https://hk.centanet.com/findproperty/en/detail/UNITED-BUILDING-LUNG-TO-COURT_SHD193?theme=rent
CHOI PO COURT・CHOI PIK HOUSE (BLOCK C),2 Rooms,Sheung Shui,"11,000",363ft²,483ft²,https://hk.centanet.com/findproperty/en/detail/CHOI-PO-COURT-CHOI-PIK-HOUSE-(BLOCK-C)_EOO086?theme=rent
OMA OMA・TOWER 2B,FLAT G・3 Rooms,So Kwun Wat,"21,500",750ft²,N/A,https://hk.centanet.com/findproperty/en/detail/OMA-OMA-TOWER-2B_CDY866?theme=rent
HO SING BUILDING,Low Floor・FLAT D・1 Room,Yuen Long Town Centre,"8,600",271ft²,397ft²,https://hk.centanet.com/findproperty/en/detail/HO-SING-BUILDING_CQE840?theme=rent
Wetland Seasons Park・Phase 2・Tower 18,High Floor・FLAT B1・3 Rooms,Tin Shui Wai,"20,000",579ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Wetland-Seasons-Park-Phase-2-Tower-18_CXM608?theme=rent
YOHO TOWN・PHASE 1・BLOCK 8,2 Rooms,Yuen Long Station,"14,500",422ft²,544ft²,https://hk.centanet.com/findproperty/en/detail/YOHO-TOWN-PHASE-1-BLOCK-8_CQK722?theme=rent
Park Signature・TOWER 5,Middle Floor・2 Rooms・(1 Suite),Shap Pat Heung,"14,500",598ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Park-Signature-TOWER-5_CVP238?theme=rent
NORTH POINT CENTRE・BLOCK A,3 Rooms・(1 Suite),North Point,"27,000",798ft²,905ft²,https://hk.centanet.com/findproperty/en/detail/NORTH-POINT-CENTRE-BLOCK-A_DNA530?theme=rent
PARKER33,High Floor・FLAT H・Studio,Sai Wan Ho,"14,500",209ft²,N/A,https://hk.centanet.com/findproperty/en/detail/PARKER33_ZAK414?theme=rent
Parkland Villas・BLOCK 6,Low Floor・FLAT E・2 Rooms,Siu Hong,"14,400",389ft²,572ft²,https://hk.centanet.com/findproperty/en/detail/Parkland-Villas-BLOCK-6_CFG020?theme=rent
Park Royale・Tower 3,Middle Floor・FLAT C・3 Rooms・(1 Suite),Yuen Long Town Centre,"14,000",656ft²,876ft²,https://hk.centanet.com/findproperty/en/detail/Park-Royale-Tower-3_COI342?theme=rent
PRIME VIEW GARDEN・BLOCK 5,Low Floor・2 Rooms,Tuen Mun San Hui,"12,000",483ft²,546ft²,https://hk.centanet.com/findproperty/en/detail/PRIME-VIEW-GARDEN-BLOCK-5_CFH451?theme=rent
FANLING CENTRE・PHASE 1・BLOCK D,2 Rooms,Fanling,"12,000",368ft²,465ft²,https://hk.centanet.com/findproperty/en/detail/FANLING-CENTRE-PHASE-1-BLOCK-D_ENS157?theme=rent
MEADOWLANDS・BLOCK 30,2 Rooms,Hung Shui Kiu North New Development Area,"14,500",572ft²,650ft²,https://hk.centanet.com/findproperty/en/detail/MEADOWLANDS-BLOCK-30_COE319?theme=rent
NIKKEN HEIGHTS,2 Rooms・(1 Suite),Mid-Levels West,"39,000",758ft²,998ft²,https://hk.centanet.com/findproperty/en/detail/NIKKEN-HEIGHTS_LAY686?theme=rent
THE MEDITERRANEAN,2 Rooms,Tai Mong Tsai,"24,000",669ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-MEDITERRANEAN_MTE063?theme=rent
Tuen Mun Town Plaza・Phase 2,Low Floor・FLAT F・2 Rooms,Tuen Mun Town Centre,"10,000",337ft²,440ft²,https://hk.centanet.com/findproperty/en/detail/Tuen-Mun-Town-Plaza-Phase-2_CFJ663?theme=rent
VILLA BY THE PARK・BLOCK 2,Low Floor・FLAT E・2 Rooms,Yuen Long Town Centre,"11,500",408ft²,529ft²,https://hk.centanet.com/findproperty/en/detail/VILLA-BY-THE-PARK-BLOCK-2_COD524?theme=rent
Park Yoho・Phase 3 Park Yoho Bologna・Tower 8B,High Floor・FLAT B・2 Rooms,Kam Tin,"16,000",499ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Park-Yoho-Phase-3-Park-Yoho-Bologna-Tower-8B_GAL598?theme=rent
WHAMPOA GARDEN・PHASE 2 CHERRY MANSIONS・BLOCK 5,2 Rooms,Whampoa,"19,000",466ft²,558ft²,https://hk.centanet.com/findproperty/en/detail/WHAMPOA-GARDEN-PHASE-2-CHERRY-MANSIONS-BLOCK-5_SGJ088?theme=rent
EIGHTLAND GARDENS,Low Floor・FLAT D・2 Rooms,Tai Po Town Centre,"14,500",448ft²,541ft²,https://hk.centanet.com/findproperty/en/detail/EIGHTLAND-GARDENS_ANK484?theme=rent
PROSPER CENTRE,Low Floor・FLAT B・2 Rooms,Yuen Long Town Centre,"11,000",339ft²,461ft²,https://hk.centanet.com/findproperty/en/detail/PROSPER-CENTRE_CPA262?theme=rent
PROSPERITY BUILDING,2 Rooms,North Point,"15,500",277ft²,451ft²,https://hk.centanet.com/findproperty/en/detail/PROSPERITY-BUILDING_DON514?theme=rent
Tuen Mun Town Plaza・Phase 3・Block 8,Low Floor・FLAT D・2 Rooms,Tuen Mun Town Centre,"11,000",356ft²,470ft²,https://hk.centanet.com/findproperty/en/detail/Tuen-Mun-Town-Plaza-Phase-3-Block-8_CFP624?theme=rent
WONDERLAND VILLAS・BLOCK 18,5 Rooms・(1 Suite),Wah King,"29,000","1,057ft²","1,275ft²",https://hk.centanet.com/findproperty/en/detail/WONDERLAND-VILLAS-BLOCK-18_MQA488?theme=rent
THE REACH・TOWER 7,1 Room,Yuen Long Southeast,"11,800",357ft²,499ft²,https://hk.centanet.com/findproperty/en/detail/THE-REACH-TOWER-7_CVA262?theme=rent
TAI PO CENTRE・Phase 5・BLOCK 18,Middle Floor・FLAT A・3 Rooms,Tai Po Town Centre,"20,500",522ft²,665ft²,https://hk.centanet.com/findproperty/en/detail/TAI-PO-CENTRE-Phase-5-BLOCK-18_AMT823?theme=rent
Park Yoho・Phase 2C Park Yoho Milano・Tower 33B,Low Floor・FLAT C・2 Rooms,Kam Tin,"15,000",519ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Park-Yoho-Phase-2C-Park-Yoho-Milano-Tower-33B_GAA997?theme=rent
YOHO TOWN・Phase 2 Yoho Midtown・BLOCK M2,Low Floor・FLAT A・2 Rooms,Yuen Long Station,"15,000",443ft²,573ft²,https://hk.centanet.com/findproperty/en/detail/YOHO-TOWN-Phase-2-Yoho-Midtown-BLOCK-M2_CQR380?theme=rent
GREAT WALL BUILDING,Middle Floor・FLAT B・2 Rooms,To Kwa Wan,"12,500",299ft²,N/A,https://hk.centanet.com/findproperty/en/detail/GREAT-WALL-BUILDING_SFK895?theme=rent
SUNSHINE CITY・Phase 4・BLOCK H,Low Floor・FLAT 3・2 Rooms,Ma On Shan,"15,500",338ft²,464ft²,https://hk.centanet.com/findproperty/en/detail/SUNSHINE-CITY-Phase-4-BLOCK-H_EEM760?theme=rent
LEI KING WAN・Sites B・BLOCK 8 YAT WAH MANSION,Middle Floor・FLAT F・2 Rooms,Sai Wan Ho,"19,000",485ft²,571ft²,https://hk.centanet.com/findproperty/en/detail/LEI-KING-WAN-Sites-B-BLOCK-8-YAT-WAH-MANSION_DIC283?theme=rent
The Parkhill,FLAT C・2 Rooms,Yuen Long South New Development Area,"13,000",522ft²,N/A,https://hk.centanet.com/findproperty/en/detail/The-Parkhill_CVR956?theme=rent
GRAND DEL SOL・BLOCK 10,Middle Floor・FLAT C・2 Rooms,Yuen Long Southeast,"14,000",578ft²,689ft²,https://hk.centanet.com/findproperty/en/detail/GRAND-DEL-SOL-BLOCK-10_CPA192?theme=rent
PARK YOHO,Low Floor・FLAT F・Studio,Kam Tin,"9,300",254ft²,N/A,https://hk.centanet.com/findproperty/en/detail/PARK-YOHO_GAA794?theme=rent
KUI FAT BUILDING・TOWER 1,2 Rooms,Yuen Long Town Centre,"12,300",447ft²,561ft²,https://hk.centanet.com/findproperty/en/detail/KUI-FAT-BUILDING-TOWER-1_COW205?theme=rent
The Reach・,House・2 Rooms,Yuen Long Southeast,"13,500",440ft²,598ft²,https://hk.centanet.com/findproperty/en/detail/The-Reach-_CVB216?theme=rent
VICTORIA PARK MANSION,Low Floor・FLAT D・3 Rooms,Causeway Bay,"40,000",901ft²,"1,200ft²",https://hk.centanet.com/findproperty/en/detail/VICTORIA-PARK-MANSION_TCR992?theme=rent
PARK SIGNATURE・TOWER 10,Studio,Shap Pat Heung,"10,000",313ft²,N/A,https://hk.centanet.com/findproperty/en/detail/PARK-SIGNATURE-TOWER-10_CVP206?theme=rent
ONE EIGHTY,High Floor・2 Rooms,Sai Wan Ho,"18,200",333ft²,N/A,https://hk.centanet.com/findproperty/en/detail/ONE-EIGHTY_ZAM885?theme=rent
FLORA PLAZA・BLOCK 3,High Floor・FLAT E・2 Rooms,Fanling,"12,000",370ft²,521ft²,https://hk.centanet.com/findproperty/en/detail/FLORA-PLAZA-BLOCK-3_EOK802?theme=rent
ROSE DALE GARDEN,2 Rooms,Tuen Mun San Hui,"12,500",498ft²,645ft²,https://hk.centanet.com/findproperty/en/detail/ROSE-DALE-GARDEN_CGP380?theme=rent
Ho Choi Building,High Floor・FLAT D・2 Rooms,Yuen Long Town Centre,"8,000",268ft²,374ft²,https://hk.centanet.com/findproperty/en/detail/Ho-Choi-Building_COL855?theme=rent
Park Yoho,Low Floor・FLAT C・2 Rooms,Kam Tin,"14,500",495ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Park-Yoho_GAB040?theme=rent
POKFULAM COURT,3 Rooms,Mid-Levels West,"60,000","1,544ft²","1,750ft²",https://hk.centanet.com/findproperty/en/detail/POKFULAM-COURT_LAR292?theme=rent
Park Yoho・Phase 1B Park Yoho Venezia・Tower 6A,Low Floor・FLAT B・3 Rooms・(2 Suites),Kam Tin,"30,000",939ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Park-Yoho-Phase-1B-Park-Yoho-Venezia-Tower-6A_CVV740?theme=rent
The Parkhill・Tower 7,FLAT F・1 Room,Yuen Long South New Development Area,"12,000",360ft²,N/A,https://hk.centanet.com/findproperty/en/detail/The-Parkhill-Tower-7_CVR989?theme=rent
RESIDENCE BEL-AIR・Phase 6  Bel-Air No. 8・TOWER 3,2 Rooms,Residence Bel-air,"38,000",698ft²,908ft²,https://hk.centanet.com/findproperty/en/detail/RESIDENCE-BEL-AIR-Phase-6--Bel-Air-No--8-TOWER-3_TLB778?theme=rent
SIN HUA BANK BUILDING,High Floor・FLAT B・2 Rooms,Fanling,"14,500",492ft²,N/A,https://hk.centanet.com/findproperty/en/detail/SIN-HUA-BANK-BUILDING_EPS286?theme=rent
PARK VILLA,House・5 Rooms・(5 Suites),Yuen Long South New Development Area,"68,000","3,852ft²",N/A,https://hk.centanet.com/findproperty/en/detail/PARK-VILLA_CVY408?theme=rent
LIDO GARDEN・BLOCK 4,3 Rooms,Sham Tseng,"13,000",547ft²,675ft²,https://hk.centanet.com/findproperty/en/detail/LIDO-GARDEN-BLOCK-4_CCH759?theme=rent
IMPERIAL VILLAS・PHASE 2・TOWER 8,2 Rooms,Ping Shan,"12,500",462ft²,599ft²,https://hk.centanet.com/findproperty/en/detail/IMPERIAL-VILLAS-PHASE-2-TOWER-8_COM021?theme=rent
Fa Po Villa・BLOCK C,FLAT C3・1 Room,Yau Yat Tsuen,"22,000",445ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Fa-Po-Villa-BLOCK-C_MKC354?theme=rent
WELL ON GARDEN・BLOCK 1,Low Floor・FLAT F・2 Rooms,Po Lam,"15,000",411ft²,560ft²,https://hk.centanet.com/findproperty/en/detail/WELL-ON-GARDEN-BLOCK-1_SBK981?theme=rent
PARK YOHO・Phase 1B Park Yoho Venezia・TOWER 2A,Middle Floor・FLAT C・2 Rooms,Kam Tin,"15,000",526ft²,N/A,https://hk.centanet.com/findproperty/en/detail/PARK-YOHO-Phase-1B-Park-Yoho-Venezia-TOWER-2A_CVV968?theme=rent
PARK YOHO,2 Rooms,Kam Tin,"17,500",607ft²,N/A,https://hk.centanet.com/findproperty/en/detail/PARK-YOHO_CVW036?theme=rent
Park Yoho,High Floor・3 Rooms,Kam Tin,"17,000",673ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Park-Yoho_GAA726?theme=rent
Park Yoho,High Floor・FLAT C・2 Rooms,Kam Tin,"14,800",525ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Park-Yoho_CVY684?theme=rent
MING YUEN CENTRE,1 Room,North Point,"18,000",362ft²,434ft²,https://hk.centanet.com/findproperty/en/detail/MING-YUEN-CENTRE_DPI002?theme=rent
THE METROPOLIS RESIDENCE・TOWER 1,FLAT 1・2 Rooms,Hung Hom Station,"22,500",471ft²,629ft²,https://hk.centanet.com/findproperty/en/detail/THE-METROPOLIS-RESIDENCE-TOWER-1_SHA225?theme=rent
Emerald Green・Block 5,Middle Floor・FLAT B・3 Rooms,Yuen Long Town Centre,"21,000",822ft²,"1,074ft²",https://hk.centanet.com/findproperty/en/detail/Emerald-Green-Block-5_CQQ296?theme=rent
DEEP BAY GROVE,FLAT D・3 Rooms,Lau Fau Shan,"13,000",432ft²,588ft²,https://hk.centanet.com/findproperty/en/detail/DEEP-BAY-GROVE_CQO770?theme=rent
EUSTON COURT・TOWER 2,3 Rooms・(1 Suite),Mid-Levels West,"33,000",775ft²,930ft²,https://hk.centanet.com/findproperty/en/detail/EUSTON-COURT-TOWER-2_LCA794?theme=rent
DAWNING VIEWS・BLOCK 8,FLAT H・1 Room,Fanling,"13,000",388ft²,535ft²,https://hk.centanet.com/findproperty/en/detail/DAWNING-VIEWS-BLOCK-8_ENQ078?theme=rent
Imperial Villas・Phase 2・Tower 7,FLAT B・2 Rooms,Ping Shan,"11,000",450ft²,592ft²,https://hk.centanet.com/findproperty/en/detail/Imperial-Villas-Phase-2-Tower-7_COL573?theme=rent
MOUNT PARKER LODGE・BLOCK B,Middle Floor・FLAT 6・4 Rooms・(1 Suite),Quarry Bay,"25,000",848ft²,"1,001ft²",https://hk.centanet.com/findproperty/en/detail/MOUNT-PARKER-LODGE-BLOCK-B_DDA983?theme=rent
TELFORD GARDENS・BLOCK U,FLAT 15・1 Room,Kowloon Bay,"16,800",494ft²,571ft²,https://hk.centanet.com/findproperty/en/detail/TELFORD-GARDENS-BLOCK-U_SRW654?theme=rent
Riva・Helorus Boulevard Tower 6A,High Floor・FLAT B・4 Rooms,Kam Tin,"32,000","1,157ft²","1,477ft²",https://hk.centanet.com/findproperty/en/detail/Riva-Helorus-Boulevard-Tower-6A_CVE447?theme=rent
REGENTVILLE・PHASE 1・BLOCK 1,2 Rooms,Fanling,"12,500",419ft²,598ft²,https://hk.centanet.com/findproperty/en/detail/REGENTVILLE-PHASE-1-BLOCK-1_ENL899?theme=rent
NO. 15 WESTERN STREET,Studio,Sai Ying Pun,"18,000",213ft²,N/A,https://hk.centanet.com/findproperty/en/detail/NO--15-WESTERN-STREET_LJD666?theme=rent
AMOY GARDENS・PHASE 1・BLOCK E,2 Rooms,Kowloon Bay,"16,000",390ft²,462ft²,https://hk.centanet.com/findproperty/en/detail/AMOY-GARDENS-PHASE-1-BLOCK-E_SRB543?theme=rent
FAIRVIEW PARK,House・3 Rooms,Palm Springs | Fairview,"33,000","1,035ft²",N/A,https://hk.centanet.com/findproperty/en/detail/FAIRVIEW-PARK_EHC373?theme=rent
FANLING TOWN CENTER・GALAXY COURT (BLOCK 7),2 Rooms,Fanling,"13,000",369ft²,500ft²,https://hk.centanet.com/findproperty/en/detail/FANLING-TOWN-CENTER-GALAXY-COURT-(BLOCK-7)_ENF136?theme=rent
FUNG CHEUNG BUILDING,Middle Floor・FLAT C・2 Rooms,Yuen Long Town Centre,"11,000",333ft²,459ft²,https://hk.centanet.com/findproperty/en/detail/FUNG-CHEUNG-BUILDING_CPC277?theme=rent
KO NGA COURT,High Floor・FLAT E・2 Rooms,Sai Ying Pun,"20,000",365ft²,489ft²,https://hk.centanet.com/findproperty/en/detail/KO-NGA-COURT_LAH772?theme=rent
THE ZENITH・PHASE 1・TOWER 3,2 Rooms,Wan Chai,"27,000",477ft²,624ft²,https://hk.centanet.com/findproperty/en/detail/THE-ZENITH-PHASE-1-TOWER-3_TDT783?theme=rent
TWO．ARTLANE,High Floor・FLAT H・Studio,Sai Ying Pun,"19,300",214ft²,N/A,https://hk.centanet.com/findproperty/en/detail/TWO-ARTLANE_LHQ974?theme=rent
CENTURY GATEWAY・Phase 1・TOWER 2,3 Rooms・(1 Suite),Tuen Mun Town Centre,"26,000",783ft²,982ft²,https://hk.centanet.com/findproperty/en/detail/CENTURY-GATEWAY-Phase-1-TOWER-2_CWA490?theme=rent
PARK YOHO・PHASE 2A PARK YOHO GENOVA・TOWER 15A,High Floor・FLAT A・2 Rooms,Kam Tin,"15,500",572ft²,N/A,https://hk.centanet.com/findproperty/en/detail/PARK-YOHO-PHASE-2A-PARK-YOHO-GENOVA-TOWER-15A_CVY899?theme=rent
LES SAISONS,FLAT E・3 Rooms,Sai Wan Ho,"42,500",713ft²,944ft²,https://hk.centanet.com/findproperty/en/detail/LES-SAISONS_DJL741?theme=rent
HUNG YU MANSION・BLOCK A,FLAT A14・3 Rooms,Cheung Sha Wan,"15,000",389ft²,475ft²,https://hk.centanet.com/findproperty/en/detail/HUNG-YU-MANSION-BLOCK-A_MUN893?theme=rent
THE MET. BLISS・TOWER 2,Low Floor・FLAT A06・1 Room・(1 Suite),Ma On Shan,"15,500",324ft²,N/A,https://hk.centanet.com/findproperty/en/detail/THE-MET--BLISS-TOWER-2_EMZ729?theme=rent
OMA BY THE SEA・TOWER 1,Middle Floor・FLAT A3・2 Rooms,So Kwun Wat,"13,800",446ft²,N/A,https://hk.centanet.com/findproperty/en/detail/OMA-BY-THE-SEA-TOWER-1_GBB635?theme=rent
TUEN MUN TOWN PLAZA・Phase 1・BLOCK 5,High Floor・FLAT H・2 Rooms,Tuen Mun Town Centre,"13,000",423ft²,579ft²,https://hk.centanet.com/findproperty/en/detail/TUEN-MUN-TOWN-PLAZA-Phase-1-BLOCK-5_CFH515?theme=rent
TELFORD GARDENS・BLOCK T,High Floor・FLAT 10・2 Rooms,Kowloon Bay,"17,500",499ft²,570ft²,https://hk.centanet.com/findproperty/en/detail/TELFORD-GARDENS-BLOCK-T_SRU344?theme=rent
Park Yoho,High Floor・FLAT A・2 Rooms,Kam Tin,"13,500",495ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Park-Yoho_GAB150?theme=rent
VINCENT MANSION・HIGH BLOCK,1 Room,Wan Chai,"19,000",357ft²,460ft²,https://hk.centanet.com/findproperty/en/detail/VINCENT-MANSION-HIGH-BLOCK_TCS336?theme=rent
GOLDEN LODGE,2 Rooms,Mid-Levels West,"30,000",439ft²,656ft²,https://hk.centanet.com/findproperty/en/detail/GOLDEN-LODGE_LIQ395?theme=rent
PARK YOHO・PHASE 1C PARK YOHO SICILIA・TOWER 1B,Middle Floor・FLAT A・3 Rooms,Kam Tin,"17,500",628ft²,N/A,https://hk.centanet.com/findproperty/en/detail/PARK-YOHO-PHASE-1C-PARK-YOHO-SICILIA-TOWER-1B_CVW173?theme=rent
SEA CREST VILLA・Phase 1・BLOCK 1,High Floor・FLAT C・2 Rooms,Sham Tseng,"16,500",566ft²,720ft²,https://hk.centanet.com/findproperty/en/detail/SEA-CREST-VILLA-Phase-1-BLOCK-1_CCR470?theme=rent
Park Yoho,Middle Floor・FLAT D・2 Rooms,Kam Tin,"13,200",466ft²,N/A,https://hk.centanet.com/findproperty/en/detail/Park-Yoho_GAA956?theme=rent
COMMUNE MODERN・TOWER 2,High Floor・FLAT C・1 Room,Fanling,"12,000",300ft²,N/A,https://hk.centanet.com/findproperty/en/detail/COMMUNE-MODERN-TOWER-2_EUK780?theme=rent
SOUTH HORIZONS・PHASE 3・MEI WAH COURT (BLOCK 22),High Floor・FLAT A・2 Rooms,South Horizons,"22,000",584ft²,728ft²,https://hk.centanet.com/findproperty/en/detail/SOUTH-HORIZONS-PHASE-3-MEI-WAH-COURT-(BLOCK-22)_TJD560?theme=rent
KINGSWOOD VILLAS・PHASE 1 LOCWOOD COURT・BLOCK 6,Middle Floor・FLAT E・2 Rooms,Tin Shui Wai,"11,300",448ft²,586ft²,https://hk.centanet.com/findproperty/en/detail/KINGSWOOD-VILLAS-PHASE-1-LOCWOOD-COURT-BLOCK-6_CJN033?theme=rent
BELLAGIO・PHASE 3・TOWER 1,Low Floor・FLAT A・3 Rooms・(1 Suite),Sham Tseng,"26,800",952ft²,"1,251ft²",https://hk.centanet.com/findproperty/en/detail/BELLAGIO-PHASE-3-TOWER-1_CDC787?theme=rent
Pak Ngau Shek Sheung Tsuen,House・4 Rooms・(2 Suites),Tai Po Village Houses,"58,000","2,100ft²",N/A,https://hk.centanet.com/findproperty/en/detail/Pak-Ngau-Shek-Sheung-Tsuen_AOS709?theme=rent
